"time (hrs)"	"OD600"	"strain"	"medium"	"biorep"	"techrep"
17.0016666666667	0.174	"aglB"	"CM_uracil"	"B"	2
17.5016666666667	0.173	"aglB"	"CM_uracil"	"B"	2
18.0016666666667	0.178	"aglB"	"CM_uracil"	"B"	2
18.5016666666667	0.199	"aglB"	"CM_uracil"	"B"	2
19.0016666666667	0.175	"aglB"	"CM_uracil"	"B"	2
19.5016666666667	0.187	"aglB"	"CM_uracil"	"B"	2
20.0016666666667	0.186	"aglB"	"CM_uracil"	"B"	2
20.5016666666667	0.194	"aglB"	"CM_uracil"	"B"	2
21.0016666666667	0.207	"aglB"	"CM_uracil"	"B"	2
21.5016666666667	0.203	"aglB"	"CM_uracil"	"B"	2
22.0016666666667	0.203	"aglB"	"CM_uracil"	"B"	2
22.5016666666667	0.208	"aglB"	"CM_uracil"	"B"	2
23.0016666666667	0.209	"aglB"	"CM_uracil"	"B"	2
23.5016666666667	0.215	"aglB"	"CM_uracil"	"B"	2
24.0016666666667	0.211	"aglB"	"CM_uracil"	"B"	2
24.5016666666667	0.209	"aglB"	"CM_uracil"	"B"	2
25.0016666666667	0.229	"aglB"	"CM_uracil"	"B"	2
25.5016666666667	0.219	"aglB"	"CM_uracil"	"B"	2
26.0016666666667	0.227	"aglB"	"CM_uracil"	"B"	2
26.5016666666667	0.233	"aglB"	"CM_uracil"	"B"	2
27.0016666666667	0.24	"aglB"	"CM_uracil"	"B"	2
27.5016666666667	0.242	"aglB"	"CM_uracil"	"B"	2
28.0016666666667	0.254	"aglB"	"CM_uracil"	"B"	2
28.5016666666667	0.258	"aglB"	"CM_uracil"	"B"	2
29.0016666666667	0.257	"aglB"	"CM_uracil"	"B"	2
29.5016666666667	0.259	"aglB"	"CM_uracil"	"B"	2
30.0016666666667	0.264	"aglB"	"CM_uracil"	"B"	2
30.5016666666667	0.274	"aglB"	"CM_uracil"	"B"	2
31.0016666666667	0.281	"aglB"	"CM_uracil"	"B"	2
31.5016666666667	0.281	"aglB"	"CM_uracil"	"B"	2
32.0016666666667	0.278	"aglB"	"CM_uracil"	"B"	2
32.5016666666667	0.289	"aglB"	"CM_uracil"	"B"	2
33.0016666666667	0.293	"aglB"	"CM_uracil"	"B"	2
33.5016666666667	0.307	"aglB"	"CM_uracil"	"B"	2
34.0016666666667	0.303	"aglB"	"CM_uracil"	"B"	2
34.5016666666667	0.31	"aglB"	"CM_uracil"	"B"	2
35.0016666666667	0.315	"aglB"	"CM_uracil"	"B"	2
35.5016666666667	0.32	"aglB"	"CM_uracil"	"B"	2
36.0016666666667	0.324	"aglB"	"CM_uracil"	"B"	2
36.5016666666667	0.343	"aglB"	"CM_uracil"	"B"	2
37.0016666666667	0.326	"aglB"	"CM_uracil"	"B"	2
37.5016666666667	0.353	"aglB"	"CM_uracil"	"B"	2
38.0016666666667	0.36	"aglB"	"CM_uracil"	"B"	2
38.5016666666667	0.355	"aglB"	"CM_uracil"	"B"	2
39.0016666666667	0.359	"aglB"	"CM_uracil"	"B"	2
39.5016666666667	0.367	"aglB"	"CM_uracil"	"B"	2
40.0016666666667	0.358	"aglB"	"CM_uracil"	"B"	2
40.5016666666667	0.374	"aglB"	"CM_uracil"	"B"	2
41.0016666666667	0.385	"aglB"	"CM_uracil"	"B"	2
41.5016666666667	0.371	"aglB"	"CM_uracil"	"B"	2
42.0016666666667	0.383	"aglB"	"CM_uracil"	"B"	2
42.5016666666667	0.399	"aglB"	"CM_uracil"	"B"	2
43.0016666666667	0.39	"aglB"	"CM_uracil"	"B"	2
43.5016666666667	0.395	"aglB"	"CM_uracil"	"B"	2
44.0016666666667	0.401	"aglB"	"CM_uracil"	"B"	2
44.5016666666667	0.411	"aglB"	"CM_uracil"	"B"	2
45.0016666666667	0.41	"aglB"	"CM_uracil"	"B"	2
45.5016666666667	0.415	"aglB"	"CM_uracil"	"B"	2
46.0016666666667	0.427	"aglB"	"CM_uracil"	"B"	2
46.5016666666667	0.419	"aglB"	"CM_uracil"	"B"	2
47.0016666666667	0.431	"aglB"	"CM_uracil"	"B"	2
47.5016666666667	0.457	"aglB"	"CM_uracil"	"B"	2
48.0016666666667	0.428	"aglB"	"CM_uracil"	"B"	2
48.5016666666667	0.49	"aglB"	"CM_uracil"	"B"	2
49.0016666666667	0.418	"aglB"	"CM_uracil"	"B"	2
49.5016666666667	0.445	"aglB"	"CM_uracil"	"B"	2
50.0016666666667	0.455	"aglB"	"CM_uracil"	"B"	2
50.5016666666667	0.447	"aglB"	"CM_uracil"	"B"	2
51.0016666666667	0.466	"aglB"	"CM_uracil"	"B"	2
51.5016666666667	0.486	"aglB"	"CM_uracil"	"B"	2
52.0016666666667	0.461	"aglB"	"CM_uracil"	"B"	2
52.5016666666667	0.476	"aglB"	"CM_uracil"	"B"	2
53.0016666666667	0.491	"aglB"	"CM_uracil"	"B"	2
53.5016666666667	0.491	"aglB"	"CM_uracil"	"B"	2
54.0016666666667	0.49	"aglB"	"CM_uracil"	"B"	2
54.5016666666667	0.501	"aglB"	"CM_uracil"	"B"	2
55.0016666666667	0.497	"aglB"	"CM_uracil"	"B"	2
55.5016666666667	0.588	"aglB"	"CM_uracil"	"B"	2
56.0016666666667	0.428	"aglB"	"CM_uracil"	"B"	2
56.5016666666667	0.522	"aglB"	"CM_uracil"	"B"	2
57.0016666666667	0.531	"aglB"	"CM_uracil"	"B"	2
57.5016666666667	0.495	"aglB"	"CM_uracil"	"B"	2
58.0016666666667	0.501	"aglB"	"CM_uracil"	"B"	2
58.5016666666667	0.509	"aglB"	"CM_uracil"	"B"	2
59.0016666666667	0.51	"aglB"	"CM_uracil"	"B"	2
59.5016666666667	0.527	"aglB"	"CM_uracil"	"B"	2
60.0016666666667	0.524	"aglB"	"CM_uracil"	"B"	2
60.5016666666667	0.523	"aglB"	"CM_uracil"	"B"	2
61.0016666666667	0.521	"aglB"	"CM_uracil"	"B"	2
61.5016666666667	0.54	"aglB"	"CM_uracil"	"B"	2
62.0016666666667	0.535	"aglB"	"CM_uracil"	"B"	2
62.5016666666667	0.527	"aglB"	"CM_uracil"	"B"	2
63.0016666666667	0.53	"aglB"	"CM_uracil"	"B"	2
63.5016666666667	0.532	"aglB"	"CM_uracil"	"B"	2
64.0016666666667	0.543	"aglB"	"CM_uracil"	"B"	2
64.5013888888889	0.536	"aglB"	"CM_uracil"	"B"	2
65.0016666666667	0.542	"aglB"	"CM_uracil"	"B"	2
65.5016666666667	0.553	"aglB"	"CM_uracil"	"B"	2
66.0016666666667	0.543	"aglB"	"CM_uracil"	"B"	2
66.5016666666667	0.549	"aglB"	"CM_uracil"	"B"	2
67.0016666666667	0.563	"aglB"	"CM_uracil"	"B"	2
67.5016666666667	0.539	"aglB"	"CM_uracil"	"B"	2
68.0016666666667	0.564	"aglB"	"CM_uracil"	"B"	2
68.5016666666667	0.53	"aglB"	"CM_uracil"	"B"	2
69.0016666666667	0.55	"aglB"	"CM_uracil"	"B"	2
69.5016666666667	0.552	"aglB"	"CM_uracil"	"B"	2
70.0016666666667	0.555	"aglB"	"CM_uracil"	"B"	2
70.5016666666667	0.556	"aglB"	"CM_uracil"	"B"	2
71.0016666666667	0.56	"aglB"	"CM_uracil"	"B"	2
71.5016666666667	0.564	"aglB"	"CM_uracil"	"B"	2
72.0016666666667	0.537	"aglB"	"CM_uracil"	"B"	2
72.5016666666667	0.558	"aglB"	"CM_uracil"	"B"	2
0	0.123	"aglB"	"CM_uracil"	"B"	3
0.501666666666667	0.136	"aglB"	"CM_uracil"	"B"	3
1.00166666666667	0.117	"aglB"	"CM_uracil"	"B"	3
1.50166666666667	0.132	"aglB"	"CM_uracil"	"B"	3
2.00166666666667	0.137	"aglB"	"CM_uracil"	"B"	3
2.50166666666667	0.128	"aglB"	"CM_uracil"	"B"	3
3.00166666666667	0.134	"aglB"	"CM_uracil"	"B"	3
3.50166666666667	0.137	"aglB"	"CM_uracil"	"B"	3
4.00166666666667	0.132	"aglB"	"CM_uracil"	"B"	3
4.50166666666667	0.12	"aglB"	"CM_uracil"	"B"	3
5.00166666666667	0.136	"aglB"	"CM_uracil"	"B"	3
5.50166666666667	0.125	"aglB"	"CM_uracil"	"B"	3
6.00166666666667	0.125	"aglB"	"CM_uracil"	"B"	3
6.50166666666667	0.143	"aglB"	"CM_uracil"	"B"	3
7.00166666666667	0.141	"aglB"	"CM_uracil"	"B"	3
7.50166666666667	0.143	"aglB"	"CM_uracil"	"B"	3
8.00166666666667	0.138	"aglB"	"CM_uracil"	"B"	3
8.50166666666667	0.136	"aglB"	"CM_uracil"	"B"	3
9.00166666666667	0.138	"aglB"	"CM_uracil"	"B"	3
9.50166666666667	0.146	"aglB"	"CM_uracil"	"B"	3
10.0016666666667	0.143	"aglB"	"CM_uracil"	"B"	3
10.5016666666667	0.148	"aglB"	"CM_uracil"	"B"	3
11.0016666666667	0.161	"aglB"	"CM_uracil"	"B"	3
11.5016666666667	0.142	"aglB"	"CM_uracil"	"B"	3
12.0016666666667	0.158	"aglB"	"CM_uracil"	"B"	3
12.5016666666667	0.151	"aglB"	"CM_uracil"	"B"	3
13.0016666666667	0.162	"aglB"	"CM_uracil"	"B"	3
13.5016666666667	0.159	"aglB"	"CM_uracil"	"B"	3
14.0016666666667	0.16	"aglB"	"CM_uracil"	"B"	3
14.5016666666667	0.168	"aglB"	"CM_uracil"	"B"	3
15.0016666666667	0.172	"aglB"	"CM_uracil"	"B"	3
15.5016666666667	0.176	"aglB"	"CM_uracil"	"B"	3
16.0016666666667	0.178	"aglB"	"CM_uracil"	"B"	3
16.5016666666667	0.167	"aglB"	"CM_uracil"	"B"	3
17.0016666666667	0.174	"aglB"	"CM_uracil"	"B"	3
17.5016666666667	0.174	"aglB"	"CM_uracil"	"B"	3
18.0016666666667	0.18	"aglB"	"CM_uracil"	"B"	3
18.5016666666667	0.201	"aglB"	"CM_uracil"	"B"	3
19.0016666666667	0.176	"aglB"	"CM_uracil"	"B"	3
19.5016666666667	0.188	"aglB"	"CM_uracil"	"B"	3
20.0016666666667	0.186	"aglB"	"CM_uracil"	"B"	3
20.5016666666667	0.195	"aglB"	"CM_uracil"	"B"	3
21.0016666666667	0.205	"aglB"	"CM_uracil"	"B"	3
21.5016666666667	0.2	"aglB"	"CM_uracil"	"B"	3
22.0016666666667	0.203	"aglB"	"CM_uracil"	"B"	3
22.5016666666667	0.205	"aglB"	"CM_uracil"	"B"	3
23.0016666666667	0.211	"aglB"	"CM_uracil"	"B"	3
23.5016666666667	0.214	"aglB"	"CM_uracil"	"B"	3
24.0016666666667	0.211	"aglB"	"CM_uracil"	"B"	3
24.5016666666667	0.21	"aglB"	"CM_uracil"	"B"	3
25.0016666666667	0.229	"aglB"	"CM_uracil"	"B"	3
25.5016666666667	0.22	"aglB"	"CM_uracil"	"B"	3
26.0016666666667	0.227	"aglB"	"CM_uracil"	"B"	3
26.5016666666667	0.234	"aglB"	"CM_uracil"	"B"	3
27.0016666666667	0.24	"aglB"	"CM_uracil"	"B"	3
27.5016666666667	0.244	"aglB"	"CM_uracil"	"B"	3
28.0016666666667	0.249	"aglB"	"CM_uracil"	"B"	3
28.5016666666667	0.258	"aglB"	"CM_uracil"	"B"	3
29.0016666666667	0.256	"aglB"	"CM_uracil"	"B"	3
29.5016666666667	0.254	"aglB"	"CM_uracil"	"B"	3
30.0016666666667	0.263	"aglB"	"CM_uracil"	"B"	3
30.5016666666667	0.273	"aglB"	"CM_uracil"	"B"	3
31.0016666666667	0.278	"aglB"	"CM_uracil"	"B"	3
31.5016666666667	0.278	"aglB"	"CM_uracil"	"B"	3
32.0016666666667	0.276	"aglB"	"CM_uracil"	"B"	3
32.5016666666667	0.287	"aglB"	"CM_uracil"	"B"	3
33.0016666666667	0.29	"aglB"	"CM_uracil"	"B"	3
33.5016666666667	0.3	"aglB"	"CM_uracil"	"B"	3
34.0016666666667	0.298	"aglB"	"CM_uracil"	"B"	3
34.5016666666667	0.306	"aglB"	"CM_uracil"	"B"	3
35.0016666666667	0.31	"aglB"	"CM_uracil"	"B"	3
35.5016666666667	0.315	"aglB"	"CM_uracil"	"B"	3
36.0016666666667	0.318	"aglB"	"CM_uracil"	"B"	3
36.5016666666667	0.337	"aglB"	"CM_uracil"	"B"	3
37.0016666666667	0.32	"aglB"	"CM_uracil"	"B"	3
37.5016666666667	0.347	"aglB"	"CM_uracil"	"B"	3
38.0016666666667	0.353	"aglB"	"CM_uracil"	"B"	3
38.5016666666667	0.349	"aglB"	"CM_uracil"	"B"	3
39.0016666666667	0.353	"aglB"	"CM_uracil"	"B"	3
39.5016666666667	0.361	"aglB"	"CM_uracil"	"B"	3
40.0016666666667	0.353	"aglB"	"CM_uracil"	"B"	3
40.5016666666667	0.369	"aglB"	"CM_uracil"	"B"	3
41.0016666666667	0.38	"aglB"	"CM_uracil"	"B"	3
41.5016666666667	0.368	"aglB"	"CM_uracil"	"B"	3
42.0016666666667	0.38	"aglB"	"CM_uracil"	"B"	3
42.5016666666667	0.395	"aglB"	"CM_uracil"	"B"	3
43.0016666666667	0.385	"aglB"	"CM_uracil"	"B"	3
43.5016666666667	0.389	"aglB"	"CM_uracil"	"B"	3
44.0016666666667	0.394	"aglB"	"CM_uracil"	"B"	3
44.5016666666667	0.404	"aglB"	"CM_uracil"	"B"	3
45.0016666666667	0.402	"aglB"	"CM_uracil"	"B"	3
45.5016666666667	0.405	"aglB"	"CM_uracil"	"B"	3
46.0016666666667	0.416	"aglB"	"CM_uracil"	"B"	3
46.5016666666667	0.408	"aglB"	"CM_uracil"	"B"	3
47.0016666666667	0.419	"aglB"	"CM_uracil"	"B"	3
47.5016666666667	0.446	"aglB"	"CM_uracil"	"B"	3
48.0016666666667	0.417	"aglB"	"CM_uracil"	"B"	3
48.5016666666667	0.479	"aglB"	"CM_uracil"	"B"	3
49.0016666666667	0.407	"aglB"	"CM_uracil"	"B"	3
49.5016666666667	0.434	"aglB"	"CM_uracil"	"B"	3
50.0016666666667	0.444	"aglB"	"CM_uracil"	"B"	3
50.5016666666667	0.437	"aglB"	"CM_uracil"	"B"	3
51.0016666666667	0.456	"aglB"	"CM_uracil"	"B"	3
51.5016666666667	0.476	"aglB"	"CM_uracil"	"B"	3
52.0016666666667	0.451	"aglB"	"CM_uracil"	"B"	3
52.5016666666667	0.467	"aglB"	"CM_uracil"	"B"	3
53.0016666666667	0.482	"aglB"	"CM_uracil"	"B"	3
53.5016666666667	0.483	"aglB"	"CM_uracil"	"B"	3
54.0016666666667	0.482	"aglB"	"CM_uracil"	"B"	3
54.5016666666667	0.495	"aglB"	"CM_uracil"	"B"	3
55.0016666666667	0.49	"aglB"	"CM_uracil"	"B"	3
55.5016666666667	0.583	"aglB"	"CM_uracil"	"B"	3
56.0016666666667	0.423	"aglB"	"CM_uracil"	"B"	3
56.5016666666667	0.517	"aglB"	"CM_uracil"	"B"	3
57.0016666666667	0.526	"aglB"	"CM_uracil"	"B"	3
57.5016666666667	0.491	"aglB"	"CM_uracil"	"B"	3
58.0016666666667	0.498	"aglB"	"CM_uracil"	"B"	3
58.5016666666667	0.506	"aglB"	"CM_uracil"	"B"	3
59.0016666666667	0.51	"aglB"	"CM_uracil"	"B"	3
59.5016666666667	0.526	"aglB"	"CM_uracil"	"B"	3
60.0016666666667	0.524	"aglB"	"CM_uracil"	"B"	3
60.5016666666667	0.524	"aglB"	"CM_uracil"	"B"	3
61.0016666666667	0.522	"aglB"	"CM_uracil"	"B"	3
61.5016666666667	0.541	"aglB"	"CM_uracil"	"B"	3
62.0016666666667	0.536	"aglB"	"CM_uracil"	"B"	3
62.5016666666667	0.529	"aglB"	"CM_uracil"	"B"	3
63.0016666666667	0.533	"aglB"	"CM_uracil"	"B"	3
63.5016666666667	0.535	"aglB"	"CM_uracil"	"B"	3
64.0016666666667	0.546	"aglB"	"CM_uracil"	"B"	3
64.5013888888889	0.539	"aglB"	"CM_uracil"	"B"	3
65.0016666666667	0.545	"aglB"	"CM_uracil"	"B"	3
65.5016666666667	0.558	"aglB"	"CM_uracil"	"B"	3
66.0016666666667	0.548	"aglB"	"CM_uracil"	"B"	3
66.5016666666667	0.554	"aglB"	"CM_uracil"	"B"	3
67.0016666666667	0.568	"aglB"	"CM_uracil"	"B"	3
67.5016666666667	0.544	"aglB"	"CM_uracil"	"B"	3
68.0016666666667	0.569	"aglB"	"CM_uracil"	"B"	3
68.5016666666667	0.536	"aglB"	"CM_uracil"	"B"	3
69.0016666666667	0.556	"aglB"	"CM_uracil"	"B"	3
69.5016666666667	0.559	"aglB"	"CM_uracil"	"B"	3
70.0016666666667	0.561	"aglB"	"CM_uracil"	"B"	3
70.5016666666667	0.562	"aglB"	"CM_uracil"	"B"	3
71.0016666666667	0.566	"aglB"	"CM_uracil"	"B"	3
71.5016666666667	0.57	"aglB"	"CM_uracil"	"B"	3
72.0016666666667	0.544	"aglB"	"CM_uracil"	"B"	3
72.5016666666667	0.564	"aglB"	"CM_uracil"	"B"	3
0	0.134	"ura3"	"CM_uracil"	"C"	1
0.501666666666667	0.153	"ura3"	"CM_uracil"	"C"	1
1.00166666666667	0.134	"ura3"	"CM_uracil"	"C"	1
1.50166666666667	0.153	"ura3"	"CM_uracil"	"C"	1
2.00166666666667	0.153	"ura3"	"CM_uracil"	"C"	1
2.50166666666667	0.149	"ura3"	"CM_uracil"	"C"	1
3.00166666666667	0.147	"ura3"	"CM_uracil"	"C"	1
3.50166666666667	0.156	"ura3"	"CM_uracil"	"C"	1
4.00166666666667	0.152	"ura3"	"CM_uracil"	"C"	1
4.50166666666667	0.137	"ura3"	"CM_uracil"	"C"	1
5.00166666666667	0.147	"ura3"	"CM_uracil"	"C"	1
5.50166666666667	0.14	"ura3"	"CM_uracil"	"C"	1
6.00166666666667	0.139	"ura3"	"CM_uracil"	"C"	1
6.50166666666667	0.152	"ura3"	"CM_uracil"	"C"	1
7.00166666666667	0.157	"ura3"	"CM_uracil"	"C"	1
7.50166666666667	0.153	"ura3"	"CM_uracil"	"C"	1
8.00166666666667	0.149	"ura3"	"CM_uracil"	"C"	1
8.50166666666667	0.148	"ura3"	"CM_uracil"	"C"	1
9.00166666666667	0.147	"ura3"	"CM_uracil"	"C"	1
9.50166666666667	0.157	"ura3"	"CM_uracil"	"C"	1
10.0016666666667	0.154	"ura3"	"CM_uracil"	"C"	1
10.5016666666667	0.161	"ura3"	"CM_uracil"	"C"	1
11.0016666666667	0.178	"ura3"	"CM_uracil"	"C"	1
11.5016666666667	0.155	"ura3"	"CM_uracil"	"C"	1
12.0016666666667	0.172	"ura3"	"CM_uracil"	"C"	1
12.5016666666667	0.166	"ura3"	"CM_uracil"	"C"	1
13.0016666666667	0.179	"ura3"	"CM_uracil"	"C"	1
13.5016666666667	0.181	"ura3"	"CM_uracil"	"C"	1
14.0016666666667	0.179	"ura3"	"CM_uracil"	"C"	1
14.5016666666667	0.193	"ura3"	"CM_uracil"	"C"	1
15.0016666666667	0.198	"ura3"	"CM_uracil"	"C"	1
15.5016666666667	0.205	"ura3"	"CM_uracil"	"C"	1
16.0016666666667	0.209	"ura3"	"CM_uracil"	"C"	1
16.5016666666667	0.198	"ura3"	"CM_uracil"	"C"	1
17.0016666666667	0.203	"ura3"	"CM_uracil"	"C"	1
17.5016666666667	0.205	"ura3"	"CM_uracil"	"C"	1
18.0016666666667	0.215	"ura3"	"CM_uracil"	"C"	1
18.5016666666667	0.242	"ura3"	"CM_uracil"	"C"	1
19.0016666666667	0.219	"ura3"	"CM_uracil"	"C"	1
19.5016666666667	0.231	"ura3"	"CM_uracil"	"C"	1
20.0016666666667	0.235	"ura3"	"CM_uracil"	"C"	1
20.5016666666667	0.246	"ura3"	"CM_uracil"	"C"	1
21.0016666666667	0.266	"ura3"	"CM_uracil"	"C"	1
21.5016666666667	0.265	"ura3"	"CM_uracil"	"C"	1
22.0016666666667	0.274	"ura3"	"CM_uracil"	"C"	1
22.5016666666667	0.277	"ura3"	"CM_uracil"	"C"	1
23.0016666666667	0.291	"ura3"	"CM_uracil"	"C"	1
23.5016666666667	0.303	"ura3"	"CM_uracil"	"C"	1
24.0016666666667	0.302	"ura3"	"CM_uracil"	"C"	1
24.5016666666667	0.308	"ura3"	"CM_uracil"	"C"	1
25.0016666666667	0.333	"ura3"	"CM_uracil"	"C"	1
25.5016666666667	0.328	"ura3"	"CM_uracil"	"C"	1
26.0016666666667	0.351	"ura3"	"CM_uracil"	"C"	1
26.5016666666667	0.362	"ura3"	"CM_uracil"	"C"	1
27.0016666666667	0.372	"ura3"	"CM_uracil"	"C"	1
27.5016666666667	0.381	"ura3"	"CM_uracil"	"C"	1
28.0016666666667	0.391	"ura3"	"CM_uracil"	"C"	1
28.5016666666667	0.409	"ura3"	"CM_uracil"	"C"	1
29.0016666666667	0.413	"ura3"	"CM_uracil"	"C"	1
29.5016666666667	0.415	"ura3"	"CM_uracil"	"C"	1
30.0016666666667	0.426	"ura3"	"CM_uracil"	"C"	1
30.5016666666667	0.447	"ura3"	"CM_uracil"	"C"	1
31.0016666666667	0.461	"ura3"	"CM_uracil"	"C"	1
31.5016666666667	0.465	"ura3"	"CM_uracil"	"C"	1
32.0016666666667	0.468	"ura3"	"CM_uracil"	"C"	1
32.5016666666667	0.489	"ura3"	"CM_uracil"	"C"	1
33.0016666666667	0.495	"ura3"	"CM_uracil"	"C"	1
33.5016666666667	0.509	"ura3"	"CM_uracil"	"C"	1
34.0016666666667	0.512	"ura3"	"CM_uracil"	"C"	1
34.5016666666667	0.523	"ura3"	"CM_uracil"	"C"	1
35.0016666666667	0.526	"ura3"	"CM_uracil"	"C"	1
35.5016666666667	0.535	"ura3"	"CM_uracil"	"C"	1
36.0016666666667	0.539	"ura3"	"CM_uracil"	"C"	1
36.5016666666667	0.564	"ura3"	"CM_uracil"	"C"	1
37.0016666666667	0.547	"ura3"	"CM_uracil"	"C"	1
37.5016666666667	0.577	"ura3"	"CM_uracil"	"C"	1
38.0016666666667	0.586	"ura3"	"CM_uracil"	"C"	1
38.5016666666667	0.581	"ura3"	"CM_uracil"	"C"	1
39.0016666666667	0.587	"ura3"	"CM_uracil"	"C"	1
39.5016666666667	0.597	"ura3"	"CM_uracil"	"C"	1
40.0016666666667	0.589	"ura3"	"CM_uracil"	"C"	1
40.5016666666667	0.607	"ura3"	"CM_uracil"	"C"	1
41.0016666666667	0.62	"ura3"	"CM_uracil"	"C"	1
41.5016666666667	0.609	"ura3"	"CM_uracil"	"C"	1
42.0016666666667	0.623	"ura3"	"CM_uracil"	"C"	1
42.5016666666667	0.638	"ura3"	"CM_uracil"	"C"	1
43.0016666666667	0.63	"ura3"	"CM_uracil"	"C"	1
43.5016666666667	0.637	"ura3"	"CM_uracil"	"C"	1
44.0016666666667	0.646	"ura3"	"CM_uracil"	"C"	1
44.5016666666667	0.655	"ura3"	"CM_uracil"	"C"	1
45.0016666666667	0.651	"ura3"	"CM_uracil"	"C"	1
45.5016666666667	0.657	"ura3"	"CM_uracil"	"C"	1
46.0016666666667	0.669	"ura3"	"CM_uracil"	"C"	1
46.5016666666667	0.657	"ura3"	"CM_uracil"	"C"	1
47.0016666666667	0.673	"ura3"	"CM_uracil"	"C"	1
47.5016666666667	0.698	"ura3"	"CM_uracil"	"C"	1
48.0016666666667	0.665	"ura3"	"CM_uracil"	"C"	1
48.5016666666667	0.728	"ura3"	"CM_uracil"	"C"	1
49.0016666666667	0.653	"ura3"	"CM_uracil"	"C"	1
49.5016666666667	0.68	"ura3"	"CM_uracil"	"C"	1
50.0016666666667	0.688	"ura3"	"CM_uracil"	"C"	1
50.5016666666667	0.678	"ura3"	"CM_uracil"	"C"	1
51.0016666666667	0.696	"ura3"	"CM_uracil"	"C"	1
51.5016666666667	0.713	"ura3"	"CM_uracil"	"C"	1
52.0016666666667	0.688	"ura3"	"CM_uracil"	"C"	1
52.5016666666667	0.7	"ura3"	"CM_uracil"	"C"	1
53.0016666666667	0.714	"ura3"	"CM_uracil"	"C"	1
53.5016666666667	0.712	"ura3"	"CM_uracil"	"C"	1
54.0016666666667	0.709	"ura3"	"CM_uracil"	"C"	1
54.5016666666667	0.718	"ura3"	"CM_uracil"	"C"	1
55.0016666666667	0.713	"ura3"	"CM_uracil"	"C"	1
55.5016666666667	0.802	"ura3"	"CM_uracil"	"C"	1
56.0016666666667	0.64	"ura3"	"CM_uracil"	"C"	1
56.5016666666667	0.732	"ura3"	"CM_uracil"	"C"	1
57.0016666666667	0.737	"ura3"	"CM_uracil"	"C"	1
57.5016666666667	0.7	"ura3"	"CM_uracil"	"C"	1
58.0016666666667	0.704	"ura3"	"CM_uracil"	"C"	1
58.5016666666667	0.71	"ura3"	"CM_uracil"	"C"	1
59.0016666666667	0.709	"ura3"	"CM_uracil"	"C"	1
59.5016666666667	0.727	"ura3"	"CM_uracil"	"C"	1
60.0016666666667	0.719	"ura3"	"CM_uracil"	"C"	1
60.5016666666667	0.714	"ura3"	"CM_uracil"	"C"	1
61.0016666666667	0.709	"ura3"	"CM_uracil"	"C"	1
61.5016666666667	0.727	"ura3"	"CM_uracil"	"C"	1
62.0016666666667	0.721	"ura3"	"CM_uracil"	"C"	1
62.5016666666667	0.709	"ura3"	"CM_uracil"	"C"	1
63.0016666666667	0.71	"ura3"	"CM_uracil"	"C"	1
63.5016666666667	0.707	"ura3"	"CM_uracil"	"C"	1
64.0016666666667	0.719	"ura3"	"CM_uracil"	"C"	1
64.5013888888889	0.707	"ura3"	"CM_uracil"	"C"	1
65.0016666666667	0.71	"ura3"	"CM_uracil"	"C"	1
65.5016666666667	0.719	"ura3"	"CM_uracil"	"C"	1
66.0016666666667	0.707	"ura3"	"CM_uracil"	"C"	1
66.5016666666667	0.71	"ura3"	"CM_uracil"	"C"	1
67.0016666666667	0.721	"ura3"	"CM_uracil"	"C"	1
67.5016666666667	0.696	"ura3"	"CM_uracil"	"C"	1
68.0016666666667	0.716	"ura3"	"CM_uracil"	"C"	1
68.5016666666667	0.679	"ura3"	"CM_uracil"	"C"	1
69.0016666666667	0.696	"ura3"	"CM_uracil"	"C"	1
69.5016666666667	0.699	"ura3"	"CM_uracil"	"C"	1
70.0016666666667	0.695	"ura3"	"CM_uracil"	"C"	1
70.5016666666667	0.699	"ura3"	"CM_uracil"	"C"	1
71.0016666666667	0.697	"ura3"	"CM_uracil"	"C"	1
71.5016666666667	0.697	"ura3"	"CM_uracil"	"C"	1
72.0016666666667	0.672	"ura3"	"CM_uracil"	"C"	1
72.5016666666667	0.688	"ura3"	"CM_uracil"	"C"	1
0	0.137	"ura3"	"CM_uracil"	"C"	2
0.501666666666667	0.153	"ura3"	"CM_uracil"	"C"	2
1.00166666666667	0.134	"ura3"	"CM_uracil"	"C"	2
1.50166666666667	0.152	"ura3"	"CM_uracil"	"C"	2
2.00166666666667	0.151	"ura3"	"CM_uracil"	"C"	2
2.50166666666667	0.147	"ura3"	"CM_uracil"	"C"	2
3.00166666666667	0.146	"ura3"	"CM_uracil"	"C"	2
3.50166666666667	0.153	"ura3"	"CM_uracil"	"C"	2
4.00166666666667	0.153	"ura3"	"CM_uracil"	"C"	2
4.50166666666667	0.139	"ura3"	"CM_uracil"	"C"	2
5.00166666666667	0.147	"ura3"	"CM_uracil"	"C"	2
5.50166666666667	0.142	"ura3"	"CM_uracil"	"C"	2
6.00166666666667	0.142	"ura3"	"CM_uracil"	"C"	2
6.50166666666667	0.151	"ura3"	"CM_uracil"	"C"	2
7.00166666666667	0.156	"ura3"	"CM_uracil"	"C"	2
7.50166666666667	0.157	"ura3"	"CM_uracil"	"C"	2
8.00166666666667	0.148	"ura3"	"CM_uracil"	"C"	2
8.50166666666667	0.139	"ura3"	"CM_uracil"	"C"	2
9.00166666666667	0.146	"ura3"	"CM_uracil"	"C"	2
